url,budget,boxOffice,isWinner,oscarWins,oscarNom,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Metascore,imdbRating,imdbVotes,imdbID,tomatoMeter,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,DVD,Production,Decade
https://en.wikipedia.org/wiki/42nd_Street_(film),439000,2250000,false,0,2,42nd Street,1933-01-31T21:00:00.000Z,UNRATED,1933-03-10T21:00:00.000Z,89,Comedy,Lloyd Bacon,"Rian James (screen play), James Seymour (screen play), Bradford Ropes (based on the novel by)","Warner Baxter, Bebe Daniels, George Brent, Ruby Keeler","Renowned Broadway producer/director Julian Marsh is hired to put together a new musical revue. It's being financed by Abner Dillon to provide a starring vehicle for his girlfriend, songstress Dorothy Brock. Marsh, who is quite ill, is a difficult task master working long hours and continually pushing the cast to do better. When Brock breaks her ankle one of the chorus girls, Peggy Sawyer, gets her big chance to be the star. She also finds romance along the way.",English,USA,0,7.7,7550,tt0024034,95,7.8,21,20,1,75,3.6,7449,2006-03-20T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Cavalcade_(1933_film),1180280,3500000,true,3,4,Cavalcade,1933-01-31T21:00:00.000Z,PASSED,1933-04-14T21:00:00.000Z,110,Drama,Frank Lloyd,"Reginald Berkeley (screen play), Sonya Levien (continuity)","Diana Wynyard, Clive Brook, Una O'Connor, Herbert Mundin","A cavalcade of English life from New Year's Eve 1899 until 1933 seen through the eyes of well-to-do Londoners Jane and Robert Marryot. Amongst events touching their family are the Boer War, the death of Queen Victoria, the sinking of the Titanic and the Great War.",English,USA,0,6.1,2826,tt0023876,57,6.4,21,12,9,26,2.9,946,2013-08-05T21:00:00.000Z,20th Century Fox,1930s
https://en.wikipedia.org/wiki/Lady_for_a_Day,300000,0,false,0,4,Lady for a Day,1933-01-31T21:00:00.000Z,TV-G,1933-09-12T21:00:00.000Z,96,Comedy,Frank Capra,"Robert Riskin (screen play and dialogue), Damon Runyon (from the story by)","Warren William, May Robson, Guy Kibbee, Glenda Farrell","Apple Annie is an indigent woman who has always written to her daughter in Spain that she is a member of New York's high society. With her daughter suddenly en route to America with her new fiancé and his father, a member of Spain's aristocracy, Annie must continue her pretense of wealth or the count will not give his blessing. She gets unexpected help from Dave the Dude, a well-known figure in underground circles who considers Annie his good luck charm, and who obtains for her a luxury apartment to entertain the visitors - but this uncharacteristic act of kindness from a man with a disreputable reputation arouses suspicions, leading to complications which further cause things to not always go quite as planned.",English,USA,0,7.5,2592,tt0024240,100,7.6,11,11,0,79,3.8,490,1970-01-01T00:00:00.000Z,Columbia,1930s
https://en.wikipedia.org/wiki/The_Private_Life_of_Henry_VIII,130000,1500000,false,1,2,The Private Life of Henry VIII.,1933-01-31T21:00:00.000Z,N/A,1933-09-20T21:00:00.000Z,97,Biography,Alexander Korda,"Lajos Biró (story), Arthur Wimperis (story), Arthur Wimperis (scenario)","Charles Laughton, Robert Donat, Franklin Dyall, Miles Mander","This movie tells the story of King Henry VIII and the last five of his six wives. Set almost entirely within the royal castle, it begins just before the death of his second wife (Anne Boleyn) and ends just after his sixth wedding (to Catherine or Katherine Parr).",English,UK,0,7.3,2465,tt0024473,100,8,13,13,0,75,3.5,1249,2003-01-22T21:00:00.000Z,Criterion Collection,1930s
https://en.wikipedia.org/wiki/Little_Women_(1933_film),424000,2000000,false,1,3,Little Women,1933-01-31T21:00:00.000Z,NOT RATED,1933-11-23T21:00:00.000Z,117,Drama,George Cukor,"Louisa May Alcott (by), Sarah Y. Mason (screen play), Victor Heerman (screen play)","Katharine Hepburn, Joan Bennett, Paul Lukas, Edna May Oliver","Little Women is a ""coming of age"" drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by thier beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie.",English,USA,0,7.4,4541,tt0024264,92,8.4,12,11,1,78,3.6,9710,2001-11-12T21:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/It_Happened_One_Night,325000,2500000,true,5,5,It Happened One Night,1934-01-31T21:00:00.000Z,UNRATED,1934-02-22T21:00:00.000Z,105,Comedy,Frank Capra,"Robert Riskin (screen play), Samuel Hopkins Adams (based on the short story by)","Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns","Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what (he thinks!) he wants .... a really juicy newspaper story.",English,USA,0,8.2,58514,tt0025316,98,8.9,49,48,1,93,4.1,32432,1999-12-27T21:00:00.000Z,Sony Pictures,1930s
https://en.wikipedia.org/wiki/The_House_of_Rothschild,0,0,false,0,1,The House of Rothschild,1934-01-31T21:00:00.000Z,PASSED,1934-04-06T21:00:00.000Z,88,Biography,"Alfred L. Werker, Sidney Lanfield","Nunnally Johnson (screen play), George Hembert Westley (based on a play by)","George Arliss, Boris Karloff, Loretta Young, Robert Young",The wealthy Rothschild family undergoes prejudice from the anti-Semitic society they live within.,English,USA,0,6.8,660,tt0025272,100,7.6,7,7,0,0,3.7,149,1970-01-01T00:00:00.000Z,20th Century Fox,1930s
https://en.wikipedia.org/wiki/Viva_Villa!,1022000,1875000,false,1,4,Viva Villa!,1934-01-31T21:00:00.000Z,N/A,1934-04-26T21:00:00.000Z,115,Biography,"Jack Conway, Howard Hawks, William A. Wellman","Ben Hecht (screen play), Edgecumb Pinchon (suggested by the book by), O.B. Stade (suggested by the book by)","Wallace Beery, Leo Carrillo, Fay Wray, Donald Cook","In this fictionalized biography, young Pancho Villa takes to the hills after killing an overseer in revenge for his father's death. In 1910, he befriends American reporter Johnny Sykes. Then a meeting with visionary Francisco Madero transforms Villa from an avenging bandit to a revolutionary general. To the tune of 'La Cucaracha,' his armies sweep Mexico. After victory, Villa's bandit-like disregard for human life forces Madero to exile him. But Madero's fall brings Villa back to raise the people against a new tyrant...",English,USA,0,6.6,787,tt0025948,80,7.5,5,4,1,58,3.3,236,1970-01-01T00:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/The_Thin_Man_(film),226408,1423000,false,0,4,The Thin Man,1934-01-31T21:00:00.000Z,NOT RATED,1934-05-24T21:00:00.000Z,93,Comedy,W.S. Van Dyke,"Albert Hackett (screen play), Frances Goodrich (screen play), Dashiell Hammett (from the novel by)","William Powell, Myrna Loy, Maureen O'Sullivan, Nat Pendleton","After a four year absence, one time detective Nick Charles returns to New York with his new wife Nora and their dog, Asta. Nick re-connects with many of his old cronies, several of whom are eccentric characters, to say the least. He's also approached by Dorothy Wynant whose inventor father Clyde Wynant is suspected of murdering her step-mother. Her father had left on a planned trip some months before and she has had no contact with him. Nick isn't all that keen on resuming his former profession but egged-on by wife Nora, who thinks this all very exciting, he agrees to help out. He solves the case, announcing the identity of the killer at a dinner party for all of the suspects.",English,USA,0,8.1,19572,tt0025878,97,8.6,34,33,1,94,4.2,12773,2002-09-30T20:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Here_Comes_the_Navy,0,0,false,0,1,Here Comes the Navy,1934-01-31T21:00:00.000Z,APPROVED,1934-07-20T21:00:00.000Z,87,Comedy,Lloyd Bacon,"Earl Baldwin (screen play), Ben Markson (screen play), Ben Markson (story)","James Cagney, Pat O'Brien, Gloria Stuart, Frank McHugh","To continue a grudge with naval officer Biff Martin, feisty construction worker Chesty O'Connor joins the navy and manages to get stationed on the same ship as Martin. Further complications arise when O'Connor starts dating Martin's sister, whom he meets while on shore leave.",English,USA,0,6.5,566,tt0025238,0,0,0,0,0,46,3.3,268,1970-01-01T00:00:00.000Z,Warner Bros.,1930s
https://en.wikipedia.org/wiki/One_Night_of_Love,0,0,false,2,6,One Night of Love,1934-01-31T21:00:00.000Z,PASSED,1934-09-14T21:00:00.000Z,83,Music,Victor Schertzinger,"S.K. Lauren (screen play), James Gow (screen play), Edmund H. North (screen play), Dorothy Speare (story), Charles Beahan (story)","Grace Moore, Tullio Carminati, Lyle Talbot, Mona Barrie","Mary Barrett is an aspiring Opera singer who is taken under the wings of a famous operatic maestro, Guilio Monterverdi. After spending endless working hours together and arguing, their relationship develops into love. But, jealousy and misunderstandings prevent Mary and Guilio from acknowledging their true feelings.",English,USA,0,6.1,368,tt0025601,60,6.6,5,3,2,57,3.2,128,1970-01-01T00:00:00.000Z,Sony Pictures,1930s
https://en.wikipedia.org/wiki/The_Barretts_of_Wimpole_Street_(1934_film),820000,1258000,false,0,2,The Barretts of Wimpole Street,1934-01-31T21:00:00.000Z,PASSED,1934-09-20T21:00:00.000Z,110,Biography,Sidney Franklin,"Rudolph Besier (from the play by), Ernest Vajda (screen play), Claudine West (screen play), Donald Ogden Stewart (screen play)","Norma Shearer, Fredric March, Charles Laughton, Maureen O'Sullivan","In 1845 London, the Barrett family is ruled with an iron fist by its stern widowed patriarch, Edward Moulton-Barrett. His nine grown children are afraid of him more than they love him. One of his rules is that none of his children are allowed to marry, which does not sit well with youngest daughter Henrietta as she loves and wants to marry Captain Surtees Cook. Of the nine, the one exception is his daughter Elizabeth, who abides faithfully to her father's wishes. Elizabeth does not think too much about the non-marriage rule as she has an unknown chronic illness which has kept her bedridden. She feels her life will not be a long one. With her time, she writes poetry, which she shares by correspondence with another young poet, Robert Browning. Elizabeth's outlook on her life changes when she meets Mr. Browning for the first time, he who has fallen in love with her without even having met her. She, in return, falls in love with him after their meeting. With Mr. Browning's love and support, Elizabeth tries to get well and enjoy life, this all against the thoughts of her father, who physically and emotionally traps Elizabeth and by association all of his children, all in the name of protecting her and them in the name of God.",English,USA,0,7.1,1043,tt0024865,71,6.9,7,5,2,70,3.7,313,1992-03-24T21:00:00.000Z,MGM,1930s
https://en.wikipedia.org/wiki/Cleopatra_(1934_film),0,0,false,1,5,Cleopatra,1934-01-31T21:00:00.000Z,NOT RATED,1934-10-04T21:00:00.000Z,100,Biography,Cecil B. DeMille,"Bartlett Cormack (from an adaptation by: historical material), Waldemar Young (screen play), Vincent Lawrence (screen play)","Claudette Colbert, Warren William, Henry Wilcoxon, Joseph Schildkraut","In 48 BC, Cleopatra, facing palace revolt in her kingdom of Egypt, welcomes the arrival of Julius Caesar as a way of solidifying her power under Rome. When Caesar, whom she has led astray, is killed, she transfers her affections to Marc Antony and dazzles him on a barge full of DeMillean splendor. But the trick may not work a third time...",English,USA,0,6.9,2422,tt0024991,88,7.1,8,7,1,67,3.5,857,2006-05-22T20:00:00.000Z,Paramount,1930s
https://en.wikipedia.org/wiki/The_Gay_Divorcee,520000,1774000,false,1,5,The Gay Divorcee,1934-01-31T21:00:00.000Z,APPROVED,1934-10-11T21:00:00.000Z,107,Comedy,Mark Sandrich,"Dwight Taylor (from the book by), Kenneth S. Webb (musical adaptation), Samuel Hoffenstein (musical adaptation), George Marion Jr. (screen play), Dorothy Yost (screen play), Edward Kaufman (screen play)","Fred Astaire, Ginger Rogers, Alice Brady, Edward Everett Horton","Mimi Glossop wants a divorce so her Aunt Hortense hires a professional to play the correspondent in apparent infidelity. American dancer Guy Holden meets Mimi while visiting Brightbourne (Brighton) and she thinks he is the correspondent. The plot is really an excuse for song and dance. The movie won three Academy nominations and the first Oscar for Best Song: ""The Continental"", a twenty-two minute production number.",English,USA,0,7.6,5046,tt0025164,100,7.8,11,11,0,83,3.9,3302,2006-10-23T20:00:00.000Z,RKO,1930s
https://en.wikipedia.org/wiki/The_White_Parade,0,0,false,0,2,The White Parade,1934-01-31T21:00:00.000Z,APPROVED,1934-11-15T21:00:00.000Z,80,Drama,Irving Cummings,"Rian James (screenplay), Jesse Lasky Jr. (screenplay), Rian James (based on a novel by), Sonya Levien (adaptation), Ernest Pascal (adaptation)","Loretta Young, John Boles, Dorothy Wilson, Muriel Kirkland","The title represents the hopeful, ambitious students at a hospital training school and is primarily a story of the stern discipline and laborious physical and mental toil they endure in order to become nurses and join the White Parade. It is told mainly through the character of June Arden who finds romance with Ronald Hall III on the way, with side stories of the other girls who find failure, success, laughs and tears on the way. The forerunner of umpteen dozens of TV series over the past forty years.",English,USA,0,7,38,tt0025986,60,6.1,5,3,2,0,2.5,74,1970-01-01T00:00:00.000Z,N/A,1930s
https://en.wikipedia.org/wiki/Imitation_of_Life_(1934_film),0,0,false,0,3,Imitation of Life,1934-01-31T21:00:00.000Z,APPROVED,1934-11-25T21:00:00.000Z,111,Drama,John M. Stahl,"Fannie Hurst (novel), William Hurlbut (screenplay)","Claudette Colbert, Warren William, Rochelle Hudson, Ned Sparks","Bea Pullman and her daughter Jessie have had a hard time making ends meet since Bea's husband died. Help comes in the form of Delilah Johnson, who agrees to work as Bea's housekeeper in exchange for a room for herself and her daughter Peola. Bea comes up with a plan to market Delilah's pancake recipe. The two soon become wealthy and as the years go on, their friendship deepens. Their relationships with their daughters, however, become strained. Ashamed of her mother, Peola seeks a new life by passing for white. Bea's love for her daughter is tested when she and Jessie fall for the same man.",English,USA,0,7.6,2594,tt0025301,100,8.3,7,7,0,84,4,4482,2008-02-04T21:00:00.000Z,Universal,1930s
